age_rec,tumor_size_rec,tumor_extension_rec,prim_site_rec,sec_rec,race_rec,marital_status_rec,primary_site_rec,derived_ajcc_t_rec,derived_ajcc_n_rec,derived_ajcc_m_rec,summary_stage_rec,radiation_rec,chemotherapy_rec,rx_summ_scope_reg_ln_sur_rec,surg_rad_rec,income_rec
0.6235480399867741,0.1075106814091982,0.07567341981553215,0.0022321863709953023,-0.14514326788767024,0.05950428418672606,0.09731649625588737,0.07553930423395004,0.23337167285256694,0.07199869075051775,0.07294344437941097,0.14565185291620567,0.029733008705195418,0.059671744316300616,-0.10868689788859796,0.01923418968486344,-0.022301523303721496
0.6158649211666483,0.0984391926611906,0.06592566098793019,0.0019433175027416926,-0.15320233783086562,0.059031700811247645,0.11727057587245832,0.07399877458243947,0.24418284930212758,0.0682988610512745,0.05086353518941442,0.15401514868873828,0.018308046101732988,0.05632770938371438,-0.11876119027835112,0.00585304181652404,-0.010004886257225993
0.6225641707167276,0.10279777555271476,0.06908572226704385,-0.0045831819603196575,-0.14508801666325272,0.0529672094970702,0.10730459476892205,0.06669579927024012,0.23376112959165246,0.06719745314295629,0.07247847625787619,0.15886182035011934,0.026580615013809875,0.062263347152676715,-0.10926892640301986,0.02937526176294634,-0.016970489995215825
0.6236526838880954,0.09315611133199724,0.06298971401103182,-0.0014822098986205046,-0.1540960047064797,0.0587540222977189,0.09616738201419606,0.06390923164219295,0.2289655925706246,0.06619118637760345,0.07188504379108583,0.15459116983666202,0.028837092221277203,0.060669454353714736,-0.10654920748284069,0.014316417182795032,-0.02639269909730037
0.6193409355969838,0.10385685067668744,0.071620311900311,0.0105768712193052,-0.14691588838967976,0.05758557349286515,0.10088635016392627,0.06524070560806072,0.23072072062671795,0.050908885930169186,0.07128383870955246,0.1518788695088318,0.012039510011385824,0.05480281682054745,-0.11185550407376865,0.018935916540277094,-0.02449013589978739
0.6181658720889986,0.10405456298572363,0.07005316911859748,0.005487615177278734,-0.15411881405044078,0.051324996370486625,0.09904281693731434,0.07421578158447764,0.242543142920245,0.07164621921028973,0.07100941534894269,0.15530153085248585,0.023639022374881708,0.055670030355888765,-0.11605766483683962,0.02124766298563178,-0.01260683578286791
0.6215099807123157,0.10154014244451177,0.06438585141944655,0.007299878276439361,-0.1434999132081277,0.06225206439895748,0.09126179398874111,0.06284017700789828,0.23212707503030977,0.07760687359956524,0.06033740270556888,0.15941196974128327,0.008898785245228115,0.06009558966428317,-0.11481597836729855,0.04007694557841063,-0.008430134994962927
0.6187583123470171,0.10300407559481299,0.08015658904424272,0.015928730184556286,-0.15576296109326704,0.05066868544385357,0.09699188854519289,0.07854503028609895,0.24448870849839985,0.06635742191501957,0.06610259896182924,0.14071425025633272,0.02279703979406424,0.058627268485573834,-0.10044588085393741,0.007772538402402102,-0.017010830735399843
0.6135932067660312,0.11961405059077017,0.06513524830229209,0.015093454764268991,-0.16245290857494948,0.059012863531277084,0.09226703283587108,0.06778134970856795,0.2404596890537908,0.06338189944028388,0.07469936911512816,0.15965428661065256,0.022784186944431798,0.05044572672714513,-0.11555638154712351,0.011534816883242234,-0.022654829699603224
0.6214773570814032,0.11103688683796421,0.06781729187358136,0.010552005558944644,-0.15447959709340772,0.05814327096157993,0.0934941294354818,0.0756173345765133,0.22779463021780638,0.07022052861015142,0.05626694565146906,0.15110869302171057,0.028871142836627357,0.06187617619565599,-0.10164063907329862,0.020753001664863137,-0.023813060932643897
0.6176971436396913,0.10753725658598905,0.0720962063711469,0.014169567108356358,-0.14580557405547975,0.0637147961030825,0.10361368042437911,0.07433590193065315,0.23664639329990042,0.07483443696622069,0.059617119894052314,0.15387945155140048,0.01976270614350307,0.05738793542919172,-0.11257268896059829,0.01640484309090211,-0.020728142806278535
0.6151892022078392,0.10642583614037229,0.061410920945980406,0.004843052461932727,-0.1527029133207832,0.05854497314147159,0.10070188302587899,0.0629665782785516,0.24013017398180864,0.061263183056405705,0.07077134348491078,0.156292965218384,0.021539293433641752,0.05882393736761556,-0.10882789632970861,0.021168495607878684,-0.022581830038175137
0.6213663123190531,0.09182438435027425,0.07215259013792791,0.012407980601141828,-0.1590718758045378,0.06047890438093888,0.09940268483043334,0.07645735185859096,0.22638994237746274,0.06400233559081901,0.06294499769720892,0.1583182536276551,0.02157127520232999,0.054236071717777744,-0.11375021688205648,0.018144413993051958,-0.02343674967585755
0.6132488686781487,0.11897664627108681,0.06616663279862658,0.007181055328408014,-0.15865631161091703,0.04576512164030834,0.10675092249780856,0.08639930528310075,0.23720191435629748,0.06917166631752446,0.07494036597545653,0.14366731928920495,0.016033678149556106,0.0552440574049392,-0.11287324884344857,0.009403562575690349,-0.004301774948773384
0.6153621388154226,0.10899307161769273,0.07499388449550694,0.0028830745882358496,-0.15302273411966838,0.0592975104465563,0.0911856878304187,0.06387634958499928,0.2433509299675812,0.06003575646046467,0.06879510087535816,0.15693566341672338,0.01792647472033766,0.0711754005440383,-0.11001885112730081,0.02127072113834534,-0.01787582599607803
0.609684780136232,0.12367067707548315,0.06798646749921083,0.00746035297800511,-0.15254723847559643,0.05413452757036919,0.10747939856182277,0.07644992072206759,0.24589191576079614,0.05152130686487063,0.061755252523949214,0.1463791111343188,0.027838721454663186,0.0601844979786208,-0.11705706669562486,0.02811548366346492,-0.01805369817066146
0.6150212892476171,0.09860151143245195,0.06632957999702621,0.008425798802260426,-0.16042121305357082,0.04796918346752467,0.10613094481874537,0.08112490903869746,0.23926556073515107,0.07203363135294251,0.06704895209263628,0.13952217399199174,0.027022251373238618,0.05803591166664229,-0.10381883794597495,0.019230104273199305,-0.018702132343153578
